pair_index,free_slot,sent_order,template,differences,case,referent,prime,prime_referent,prime_case,prime_style,has_personal_pronoun,has_inanimate_pronoun
173,1,"[1, 0]",The doctor advised the patient to wait for BLANK pain to subside before resuming exercise.,"['his', 'her']",$POSS_PRONOUN,patient,The doctor advised the patient to wait for the doctor's confirmation before resuming exercise.,doctor,$POSS_PRONOUN,repeated_np,False,False
174,2,"[0, 1]",The firefighter had to rescue the child from the burning building because BLANK could not just stand by and do nothing.,"['he', 'she']",$NOM_PRONOUN,firefighter,The firefighter had to rescue the child from the burning building because the child had become trapped inside.,child,$NOM_PRONOUN,repeated_np,False,False
174,1,"[1, 0]",The firefighter had to rescue the child from the burning building because BLANK had become trapped inside.,"['he', 'she']",$NOM_PRONOUN,child,The firefighter had to rescue the child from the burning building because the firefighter could not just stand by and do nothing.,firefighter,$NOM_PRONOUN,repeated_np,False,False
175,2,"[0, 1]",The firefighter told the child it was not possible for BLANK to save the teddy from the fire.,"['him', 'her']",$ACC_PRONOUN,firefighter,The firefighter told the child it was not possible for the child to be alone inside the fire engine.,child,$ACC_PRONOUN,repeated_np,False,True
175,1,"[1, 0]",The firefighter told the child it was not possible for BLANK to be alone inside the fire engine.,"['him', 'her']",$ACC_PRONOUN,child,The firefighter told the child it was not possible for the firefighter to save the teddy from the fire.,firefighter,$ACC_PRONOUN,repeated_np,False,True
176,2,"[0, 1]",The firefighter told the child that BLANK job was difficult.,"['his', 'her']",$POSS_PRONOUN,firefighter,The firefighter told the child that the child's teddy could not be saved.,child,$POSS_PRONOUN,repeated_np,False,False
176,1,"[1, 0]",The firefighter told the child that BLANK teddy could not be saved.,"['his', 'her']",$POSS_PRONOUN,child,The firefighter told the child that the firefighter's job was difficult.,firefighter,$POSS_PRONOUN,repeated_np,False,False
177,2,"[0, 1]",The secretary asked the visitor to sign in so that BLANK could be issued a guest badge.,"['he', 'she']",$NOM_PRONOUN,visitor,The secretary asked the visitor to sign in so that the secretary could update the guest log.,secretary,$NOM_PRONOUN,repeated_np,False,False
177,1,"[1, 0]",The secretary asked the visitor to sign in so that BLANK could update the guest log.,"['he', 'she']",$NOM_PRONOUN,secretary,The secretary asked the visitor to sign in so that the visitor could be issued a guest badge.,visitor,$NOM_PRONOUN,repeated_np,False,False
178,2,"[0, 1]",The secretary requested the name of the visitor for BLANK to be issued a guest badge.,"['him', 'her']",$ACC_PRONOUN,visitor,The secretary requested the name of the visitor for the secretary to update the guest log.,secretary,$ACC_PRONOUN,repeated_np,False,False
178,1,"[1, 0]",The secretary requested the name of the visitor for BLANK to update the guest log.,"['him', 'her']",$ACC_PRONOUN,secretary,The secretary requested the name of the visitor for the visitor to be issued a guest badge.,visitor,$ACC_PRONOUN,repeated_np,False,False
179,2,"[0, 1]",The secretary informed the visitor that BLANK signature was needed in the guest log.,"['his', 'her']",$POSS_PRONOUN,visitor,The secretary informed the visitor that the secretary's boss would be arriving for the meeting shortly.,secretary,$POSS_PRONOUN,repeated_np,False,False
179,1,"[1, 0]",The secretary informed the visitor that BLANK boss would be arriving for the meeting shortly.,"['his', 'her']",$POSS_PRONOUN,secretary,The secretary informed the visitor that the visitor's signature was needed in the guest log.,visitor,$POSS_PRONOUN,repeated_np,False,False
