,Measurement,Role,GPrime,POrder,X
1075,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1076,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1077,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1078,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1079,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1080,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1081,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he could pay with cash.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1082,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he could pay with cash.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1083,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1084,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1085,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1086,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1087,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1088,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1089,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1090,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that she had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1091,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1092,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1093,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1094,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1095,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1096,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1097,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1098,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1099,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1100,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1101,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1102,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1103,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1104,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1105,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1106,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that she had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1107,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1108,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1109,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he could pay with cash.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1110,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that he could pay with cash.'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1111,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1112,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': ['she', 0], 'sentence_1': 'The technician told the customer that she had completed the repair.', 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'The technician told her that she had completed the repair'}, 'probabilities': None, 'logits': [13.6640625, 13.2734375]}",customer,she,0,0
1113,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1114,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1115,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1116,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1117,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1118,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1119,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1120,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1121,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1122,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1123,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1124,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1125,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1126,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1127,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1128,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1129,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1130,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1131,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1132,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1133,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1134,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1135,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1136,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1137,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1138,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1139,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1140,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1141,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1142,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1143,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1144,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1145,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1146,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1147,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
